Date	Open	High	Low	Close	Volume	Ex-Dividend	Split Ratio	Adj. Open	Adj. High	Adj. Low	Adj. Close	Adj. Volume	+/-	% change	
2017-04-17	841.38	855.64	841.03	855.13	1049125.0	0.0	1.0	841.38	855.64	841.03	855.13	1049125.0	+	1.63421997195	
2017-04-18	852.54	857.39	851.25	853.99	936201.0	0.0	1.0	852.54	857.39	851.25	853.99	936201.0	+	0.170079996247	
2017-04-19	857.385	860.2	853.5275	856.51	1080336.0	0.0	1.0	857.385	860.2	853.5275	856.51	1080336.0	-	-0.102054502936	
2017-04-20	859.74	863.93	857.5	860.08	1188843.0	0.0	1.0	859.74	863.93	857.5	860.08	1188843.0	+	0.0395468397423	
2017-04-21	860.62	862.44	857.73	858.95	1172870.0	0.0	1.0	860.62	862.44	857.73	858.95	1172870.0	-	-0.194046152774	
2017-04-24	868.44	879.96	866.11	878.93	1691896.0	0.0	1.0	868.44	879.96	866.11	878.93	1691896.0	+	1.20791303947	
2017-04-25	882.26	892.25	879.2801	888.84	2020460.0	0.0	1.0	882.26	892.25	879.2801	888.84	2020460.0	+	0.745811892186	
2017-04-26	891.39	892.99	885.15	889.14	1302032.0	0.0	1.0	891.39	892.99	885.15	889.14	1302032.0	-	-0.252414767947	
2017-04-27	890.0	893.3774	887.18	891.44	1817740.0	0.0	1.0	890.0	893.3774	887.18	891.44	1817740.0	+	0.161797752809	
2017-04-28	929.0	935.9	923.22	924.52	3753169.0	0.0	1.0	929.0	935.9	923.22	924.52	3753169.0	-	-0.482238966631	
2017-05-01	924.15	935.82	920.8	932.82	2294856.0	0.0	1.0	924.15	935.82	920.8	932.82	2294856.0	+	0.938159389709	
2017-05-02	933.27	942.985	931.0	937.09	1745453.0	0.0	1.0	933.27	942.985	931.0	937.09	1745453.0	+	0.40931348913	
2017-05-03	936.05	950.2	935.21	948.45	1792847.0	0.0	1.0	936.05	950.2	935.21	948.45	1792847.0	+	1.32471556007	
2017-05-04	950.29	959.14	947.37	954.72	1934652.0	0.0	1.0	950.29	959.14	947.37	954.72	1934652.0	+	0.466173483884	
2017-05-05	956.72	958.4395	948.0986	950.28	1593898.0	0.0	1.0	956.72	958.4395	948.0986	950.28	1593898.0	-	-0.673133205117	
2017-05-08	947.45	960.99	947.395	958.69	1863198.0	0.0	1.0	947.45	960.99	947.395	958.69	1863198.0	+	1.18634228719	
2017-05-09	961.33	962.2	954.4	956.71	1633396.0	0.0	1.0	961.33	962.2	954.4	956.71	1633396.0	-	-0.480584190653	
2017-05-10	956.22	956.71	949.84	954.84	1135809.0	0.0	1.0	956.22	956.71	949.84	954.84	1135809.0	-	-0.144318253122	
2017-05-11	951.29	957.99	948.61	955.89	1016797.0	0.0	1.0	951.29	957.99	948.61	955.89	1016797.0	+	0.483553911005	
2017-05-12	957.85	957.98	952.06	955.14	1204133.0	0.0	1.0	957.85	957.98	952.06	955.14	1204133.0	-	-0.282925301456	
2017-05-15	955.29	962.7	952.82	959.22	1314574.0	0.0	1.0	955.29	962.7	952.82	959.22	1314574.0	+	0.411393398863	
2017-05-16	963.55	965.8955	960.35	964.61	1069898.0	0.0	1.0	963.55	965.8955	960.35	964.61	1069898.0	+	0.110009859374	
2017-05-17	959.7	960.99	940.06	942.17	2414323.0	0.0	1.0	959.7	960.99	940.06	942.17	2414323.0	-	-1.82661248307	
2017-05-18	943.2	954.18	941.27	950.5	1758452.0	0.0	1.0	943.2	954.18	941.27	950.5	1758452.0	+	0.773960983885	
2017-05-19	952.82	959.56	952.0	954.65	1327354.0	0.0	1.0	952.82	959.56	952.0	954.65	1327354.0	+	0.192061459667	
2017-05-22	957.0	964.82	956.56	964.07	1305246.0	0.0	1.0	957.0	964.82	956.56	964.07	1305246.0	+	0.738766980146	
2017-05-23	969.96	974.51	964.5	970.55	1529617.0	0.0	1.0	969.96	974.51	964.5	970.55	1529617.0	+	0.0608272506083	
2017-05-24	975.26	978.115	971.6299	977.61	1128880.0	0.0	1.0	975.26	978.115	971.6299	977.61	1128880.0	+	0.240961384656	
2017-05-25	979.0	995.78	977.82	991.86	1951402.0	0.0	1.0	979.0	995.78	977.82	991.86	1951402.0	+	1.31358529111	
2017-05-26	992.0	996.39	987.36	993.27	1622807.0	0.0	1.0	992.0	996.39	987.36	993.27	1622807.0	+	0.128024193548	
