DATE	COMPANY	uplifting	effective	fatal	avalanche	spiritual	reclaim	bloody	unforgettable	slime	dark	gorgeous	blunder	sweetheart	emergency	suppression	dislike	illegal	scenic	jam	mercy	quieter	invaluable	honoring	appeal	blind	heaven	dire	famous	taboo	shine	nightmare	thank	immense	compatible	annoyed	surrender	favour	suspect	promising	comfort	engaging	condemnation	complement	strongest	loved	loves	lover	horrendous	traitor	glorious	regrets	phony	excellent	blasted	ruined	backward	unfortunately	prosperity	reward	ranting	slower	confront	superior	promise	dope	intimidating	PRICE DIRECTION
2016-11-05	Google	0.0	0.0	0.0	0.0	0.00277777777778	0.000185185185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000555555555555	0.0	0.0	0.0	0.000925925925925	0.0	0.000555555555556	0.0	0.0	0.0	0.00166666666667	0.000185185185185	0.00037037037037	0.0	0.0	0.0	0.000231481481482	0.000185185185185	0.000925925925926	0.000555555555556	0.000185185185185	0.0	0.0	0.00185185185185	0.0	0.0	0.0	0.0012962962963	0.0	0.000185185185185	0.00037037037037	0.000185185185185	0.0	0.0	0.0	0.000555555555555	0.0	0.0	0.000185185185185	0.0	0.0	0.0	0.000185185185185	0.00148148148148	0.00300925925926	0.00685185185185	0.0	0.00074074074074	0.000185185185185	0.0	0.00425925925926	0.000462962962963	0.000185185185185	+
2016-11-06	Google	0.0	0.0	0.000298284862043	0.0	0.00328113348248	0.000298284862044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298284862044	0.000149142431022	0.0	0.0	0.000298284862043	0.0	0.000447427293064	0.0	0.0	0.0	0.00149142431022	0.0	0.0	0.0	0.0	0.000447427293066	0.000559284116332	0.000149142431022	0.0028337061894	0.000149142431022	0.0	0.0	0.000447427293066	0.00173999502859	0.000149142431022	0.0	0.0	0.00089485458613	0.0	0.000596569724086	0.00119313944817	0.000149142431022	0.0	0.0	0.0	0.000447427293066	0.0	0.0	0.0	0.000596569724086	0.0	0.000149142431022	0.000298284862044	0.00298284862043	0.00335570469799	0.00835197613721	0.0	0.000149142431022	0.000596569724086	0.000447427293066	0.00477255779268	0.000559284116332	0.000447427293064	+
2016-11-07	Google	0.0	0.000131839156229	0.0	0.0	0.00263678312459	0.000263678312459	0.0	0.0	0.000263678312458	0.000131839156229	0.0	0.000263678312459	0.0	0.000131839156229	0.000263678312458	0.0	0.0	0.000395517468687	0.0	0.0	0.0	0.0	0.0	0.00118655240607	0.0	0.000527356624917	0.0	0.0	0.000527356624917	0.0	0.0	0.00105471324984	0.0	0.000131839156229	0.0	0.000263678312458	0.00197758734344	0.000263678312458	0.000131839156229	0.000131839156229	0.00105471324983	0.0	0.000527356624918	0.000263678312458	0.000131839156229	0.0	0.0	0.0	0.000131839156229	0.0	0.0	0.0	0.0	0.0	0.0	0.000131839156229	0.000395517468687	0.00461437046802	0.00909690177982	0.000131839156229	0.000131839156229	0.000131839156229	0.000263678312459	0.00514172709295	0.0	0.000263678312458	-
2016-11-08	Google	0.0	0.0	0.000148257968866	0.0	0.00548554484802	0.000148257968866	0.0	0.0	0.00074128984433	0.0	0.0	0.0	0.0	0.000444773906598	0.000444773906598	0.0	0.0	0.000593031875464	0.000444773906598	0.000444773906598	0.0	0.0	0.0	0.00103780578206	0.0	0.000593031875464	0.0	0.0	0.0	0.00074128984433	0.0	0.00148257968866	0.000148257968866	0.0	0.0	0.000444773906598	0.00148257968866	0.000444773906598	0.0	0.000593031875464	0.00074128984433	0.0	0.000889547813194	0.000889547813194	0.000444773906598	0.0	0.000185322461082	0.0	0.0	0.0	0.0	0.000148257968866	0.0	0.0	0.0	0.0	0.000889547813196	0.00407709414382	0.0102297998517	0.0	0.000593031875464	0.00103780578206	0.000148257968866	0.00578206078577	0.000185322461082	0.000593031875464	-
2016-11-18	Google	0.0	0.000232558139535	0.000116279069767	0.000581395348835	0.00395348837209	0.0	0.0	0.0	0.000116279069767	0.0	0.0	0.0	0.0	0.000348837209302	0.0	0.0	0.0	0.000232558139534	0.000232558139534	0.000116279069767	0.0	0.0	0.0	0.00116279069767	0.0	0.000232558139535	0.0	0.0	0.0	0.000145348837209	0.000116279069767	0.00209302325581	0.000116279069767	0.000232558139535	0.0	0.0	0.00077519379845	0.0	0.000116279069767	0.0	0.000581395348836	0.000116279069767	0.000116279069767	0.00046511627907	0.000116279069767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116279069767	0.0	0.0	0.0	0.00081395348837	0.00392441860465	0.00709302325581	0.000232558139535	0.000232558139534	0.0	0.000116279069767	0.00488372093023	0.000145348837209	0.000232558139534	+
2016-11-19	Google	0.0	0.000265428002654	0.0	0.0	0.00225613802256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000398142003982	0.0	0.0	0.0	0.000265428002654	0.000132714001327	0.000398142003982	0.0	0.0	0.0	0.00132714001327	0.0	0.000398142003982	0.0	0.0	0.000132714001327	0.000165892501659	0.0	0.00159256801593	0.000796284007962	0.000132714001327	0.0	0.0	0.00110595001106	0.0	0.0	0.0	0.000530856005309	0.0	0.000265428002654	0.0	0.0	0.0	0.0	0.0	0.000265428002654	0.0	0.0	0.0	0.000132714001327	0.0	0.0	0.0	0.000796284007962	0.00199071001991	0.00703384207034	0.000132714001327	0.000530856005308	0.0	0.00132714001327	0.00331785003318	0.0	0.000796284007964	-
2016-11-20	Google	0.0	0.000125078173859	0.000125078173859	0.000250156347718	0.00237648530331	0.000625390869293	0.0	0.0	0.000125078173859	0.0	0.0	0.000125078173859	0.000125078173859	0.000250156347718	0.000250156347718	0.0	0.0	0.000250156347718	0.0	0.000375234521576	0.0	0.0	0.0	0.000750469043153	0.000375234521576	0.000125078173859	0.0	0.0	0.000125078173859	0.000156347717323	0.000125078173859	0.00100062539087	0.00100062539087	0.000125078173859	0.0	0.000250156347718	0.00166770898478	0.000250156347718	0.0	0.0	0.000125078173859	0.0	0.000375234521576	0.000625390869294	0.000250156347717	0.0	0.000156347717323	0.0	0.000125078173859	0.0	0.0	0.0	0.000125078173859	0.0	0.0	0.000125078173859	0.000500312695435	0.00250156347718	0.0048780487805	0.000125078173859	0.000500312695434	0.0	0.000375234521576	0.00300187617262	0.0	0.000250156347718	-
2016-11-22	Google	0.0	0.0	0.0	0.000138026224983	0.00276052449966	0.000414078674949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000276052449966	0.0	0.0	0.000230043708305	0.000414078674948	0.0	0.000276052449966	0.00046008741661	0.0	0.0	0.000552104899932	0.0	0.000276052449966	0.0	0.0	0.000138026224983	0.0	0.000138026224983	0.00193236714976	0.000138026224983	0.000138026224983	0.0	0.0	0.00138026224983	0.0	0.0	0.0	0.000276052449966	0.0	0.000276052449966	0.000276052449966	0.000552104899931	0.0	0.000172532781229	0.0	0.000414078674949	0.0	0.0	0.0	0.000414078674949	0.0	0.0	0.0	0.00124223602484	0.00276052449965	0.00634920634921	0.000138026224983	0.000828157349896	0.000276052449966	0.000414078674949	0.00317460317461	0.000345065562457	0.000276052449966	-
2016-11-25	Google	0.0	0.0	0.0	0.0	0.00275409836066	0.000131147540984	0.0	0.0	0.000786885245902	0.000131147540984	0.0	0.0	0.0	0.000131147540984	0.000262295081967	0.0	0.0	0.00039344262295	0.0	0.000262295081968	0.0	0.0	0.0	0.00118032786885	0.0	0.000131147540984	0.000131147540984	0.0	0.0	0.00016393442623	0.000393442622952	0.0015737704918	0.000131147540984	0.000131147540984	0.0	0.000262295081967	0.00109289617486	0.000262295081967	0.0	0.000131147540984	0.000262295081968	0.0	0.000524590163934	0.000524590163934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000393442622951	0.0	0.0	0.000131147540984	0.000393442622952	0.00196721311475	0.00773770491802	0.0	0.000262295081968	0.000393442622952	0.000262295081968	0.00498360655738	0.00032786885246	0.000131147540984	+
2016-11-26	Google	0.0	0.0	0.0	0.0	0.00231213872832	0.000385356454721	0.0	0.0	0.000128452151574	0.0	0.0	0.000128452151574	0.0	0.000256904303147	0.000128452151574	0.0	0.0	0.000513808606294	0.000256904303148	0.000256904303148	0.0	0.0	0.0	0.00128452151573	0.0	0.0	0.0	0.0	0.0	0.000160565189467	0.000128452151574	0.00231213872832	0.000256904303148	0.0	0.0	0.0	0.0019267822736	0.0	0.0	0.0	0.000256904303147	0.0	0.000513808606294	0.000385356454722	0.0	0.0	0.0	0.000128452151574	0.000256904303147	0.0	0.0	0.0	0.000128452151574	0.0	0.0	0.0	0.000128452151574	0.00176621708413	0.00475272960822	0.0	0.000256904303148	0.000128452151574	0.000256904303148	0.00321130378934	0.000160565189467	0.000513808606294	+
2016-11-27	Google	0.0	0.00014440433213	0.0	0.0	0.00187725631769	0.00014440433213	0.00014440433213	0.0	0.00014440433213	0.0	0.0	0.00028880866426	0.0	0.00014440433213	0.00014440433213	0.0	0.0	0.00028880866426	0.00014440433213	0.00014440433213	0.00072202166065	0.0	0.0	0.00115523465704	0.0	0.00057761732852	0.0	0.0	0.00014440433213	0.000180505415162	0.00028880866426	0.00158844765343	0.0	0.0	0.0	0.00014440433213	0.0028880866426	0.00014440433213	0.0	0.0	0.00028880866426	0.0	0.0	0.00028880866426	0.00028880866426	0.0	0.000180505415162	0.0	0.00014440433213	0.0	0.0	0.0	0.00014440433213	0.0	0.0	0.00043321299639	0.00043321299639	0.0028880866426	0.00924187725632	0.0	0.00014440433213	0.00057761732852	0.00028880866426	0.00447653429603	0.0	0.00014440433213	-
2016-11-28	Google	0.0	0.000352941176472	0.0	0.000117647058824	0.00458823529411	0.000117647058824	0.0	0.0	0.00035294117647	0.000117647058824	0.0	0.0	0.0	0.000117647058824	0.0	0.0	0.0	0.00211764705882	0.000117647058824	0.000235294117648	0.000196078431373	0.0	0.0	0.00164705882353	0.000117647058824	0.000117647058824	0.0	0.0	0.000117647058824	0.000294117647059	0.0	0.00176470588235	0.000235294117648	0.0	0.0	0.0	0.000392156862747	0.0	0.0	0.000117647058824	0.000235294117647	0.0	0.0	0.000823529411765	0.000235294117648	0.0	0.000294117647059	0.000117647058824	0.000352941176472	0.0	0.0	0.0	0.000117647058824	0.0	0.0	0.0	0.000823529411766	0.00779411764707	0.00835294117649	0.00035294117647	0.000117647058824	0.000235294117647	0.000117647058824	0.0044705882353	0.0	0.00035294117647	-
2016-11-29	Google	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	+
