DATE	COMPANY	worked	led	kudos	recovery	fastest	amazing	fascinating	lover	generously	errors	disaster	gritty	foe	agony	scare	tragic	cloud	cripple	tank	shocked	hostage	shark	hater	uncomfortably	puppet	vent	delays	refutes	scam	steals	scarcity	penalty	STOCK VALUE	
2016-10-25	INTC	0.00169587337479	0.00263802524967	0.000376860749953	0.00169587337479	0.00169587337479	0.00207273412474	0.000188430374976	0.000188430374976	0.0	0.000188430374976	0.00113058224986	0.000188430374976	0.000376860749953	0.000565291124929	0.0	0.0	0.0531373657434	0.0	0.000565291124929	0.000188430374976	0.0	0.000376860749953	0.0	0.0	0.0	0.0	0.000376860749953	0.000188430374976	0.0	0.0	0.0	0.0	-	
2016-10-28	INTC	0.00157356412274	0.00188827694729	0.0	0.00220298977183	0.00204563335956	0.000629425649095	0.000314712824548	0.000157356412274	0.0	0.000157356412274	0.000157356412274	0.0	0.000157356412274	0.0	0.000157356412274	0.0	0.0157356412274	0.0	0.0	0.000314712824548	0.0	0.000157356412274	0.0	0.0	0.0	0.000157356412274	0.0	0.0	0.0	0.0	0.000314712824548	0.0	-	
2016-10-29	INTC	0.00194660734149	0.00139043381535	0.0	0.00083426028921	0.00222469410456	0.00027808676307	0.0	0.0	0.0	0.00055617352614	0.00027808676307	0.0	0.0	0.0	0.0	0.0	0.00750834260289	0.0	0.0	0.00027808676307	0.0	0.0	0.0	0.0	0.0	0.0	0.00139043381535	0.0	0.0	0.0	0.0	0.00083426028921	-	
2016-10-30	INTC	0.00276090557703	0.00294496594883	0.0	0.000368120743604	0.00294496594883	0.00110436223081	0.000368120743604	0.000184060371802	0.0	0.000368120743604	0.000184060371802	0.0	0.0	0.0	0.0	0.0	0.0130682863979	0.0	0.0	0.000736241487208	0.0	0.0	0.0	0.0	0.0	0.0	0.00110436223081	0.0	0.0	0.0	0.0	0.00092030185901	=	
2016-10-31	INTC	0.00182704019488	0.00324807145757	0.0	0.00182704019488	0.00345107592367	0.00142103126269	0.000406008932197	0.000203004466098	0.000203004466098	0.000203004466098	0.00142103126269	0.000203004466098	0.0	0.0	0.0	0.0	0.0243605359318	0.0	0.000812017864393	0.000203004466098	0.0	0.000812017864393	0.0	0.0	0.0	0.0	0.000203004466098	0.000203004466098	0.000203004466098	0.000406008932197	0.0	0.000203004466098	-	
2016-11-01	INTC	0.00140878140409	0.00469593801362	0.0	0.00305235970885	0.00328715660953	0.00258276590749	0.0	0.0	0.000234796900681	0.000234796900681	0.00234796900681	0.0	0.0	0.0	0.0	0.0	0.0446114111294	0.0	0.00211317210613	0.000939187602724	0.0	0.000469593801362	0.0	0.0	0.0	0.0	0.0	0.000234796900681	0.000704390702043	0.000704390702043	0.000234796900681	0.0	+	
2016-11-04	INTC	0.0085579024035	0.0094683175528	0.0	0.00455207574654	0.00127458120903	0.0023670793882	0.000910415149308	0.0	0.0	0.000182083029862	0.00127458120903	0.0	0.0	0.0	0.0	0.0	0.0304078659869	0.0	0.000182083029862	0.000728332119446	0.000364166059723	0.0	0.0	0.0	0.000182083029862	0.0	0.000182083029862	0.0	0.0	0.000364166059723	0.0	0.0	+	
2016-11-05	INTC	0.0109419600381	0.00975261655566	0.0	0.00309229305423	0.000951474785918	0.00166508087536	0.000951474785918	0.0	0.0	0.0	0.000475737392959	0.0	0.0	0.0	0.0	0.00023786869648	0.0109419600381	0.0	0.000475737392959	0.000713606089439	0.0	0.000475737392959	0.00023786869648	0.0	0.00023786869648	0.00023786869648	0.0	0.0	0.00023786869648	0.0	0.0	0.0	+	
2016-11-06	INTC	0.00296610169492	0.00508474576271	0.0	0.000847457627119	0.00190677966102	0.00233050847458	0.000423728813559	0.00021186440678	0.0	0.0010593220339	0.000423728813559	0.0	0.0	0.0	0.0	0.00021186440678	0.0161016949153	0.0	0.0010593220339	0.0010593220339	0.0	0.000423728813559	0.00021186440678	0.0	0.0	0.000423728813559	0.000423728813559	0.0	0.00021186440678	0.0	0.00021186440678	0.0	+	
2016-11-07	INTC	0.00274261603376	0.00632911392405	0.0	0.00084388185654	0.00168776371308	0.00189873417722	0.000210970464135	0.0	0.0	0.00105485232068	0.00084388185654	0.0	0.0	0.0	0.0	0.0	0.0217299578059	0.0	0.000632911392405	0.00105485232068	0.0	0.0	0.0	0.0	0.0	0.00042194092827	0.000632911392405	0.0	0.000210970464135	0.00042194092827	0.000210970464135	0.0	-	
2016-11-08	INTC	0.00444162436548	0.00634517766497	0.0	0.00126903553299	0.00253807106599	0.000951776649746	0.000317258883249	0.0	0.0	0.0	0.00158629441624	0.0	0.0	0.0	0.0	0.0	0.0326776649746	0.0	0.00158629441624	0.000951776649746	0.0	0.000634517766497	0.0	0.0	0.000317258883249	0.000317258883249	0.000317258883249	0.0	0.000317258883249	0.000634517766497	0.0	0.0	+	
