DATE	COMPANY	clarity	succeeding	memorable	supporting	crisper	clears	amazingly	stability	dominate	passionate	sophisticated	proficient	spilling	humming	scarred	betrays	beware	unsatisfactory	unsound	invalid	reckless	greed	petty	untrue	wreaked	nemesis	drag	fuck	fearsome	ailing	monster	harasses	lamentable	inaccuracies	unbelievably	lonely	weep	ding	slower	cringe	impatient	allergies	ghetto	hysteria	frustrate	STOCK VALUE	
2016-09-26	Google	0.000162946064853	0.0	0.000162946064853	0.000977676389115	0.0	0.000162946064853	0.0	0.0	0.0	0.000325892129705	0.00114062245397	0.0	0.0	0.0	0.0	0.0	0.000977676389115	0.0	0.0	0.00130356851882	0.0	0.0	0.0	0.0	0.0	0.0	0.000814730324263	0.000162946064853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114062245397	0.000162946064853	0.000162946064853	0.00065178425941	0.0	0.0	0.0	-	
2016-09-27	Google	0.0	0.0	0.0	0.00157835400225	0.0	0.0	0.0	0.00135287485908	0.000450958286359	0.000676437429538	0.0	0.0	0.0	0.0	0.0	0.0	0.000225479143179	0.0	0.0	0.000901916572717	0.000225479143179	0.000225479143179	0.000450958286359	0.0	0.0	0.000225479143179	0.0	0.0	0.0	0.0	0.000225479143179	0.000225479143179	0.0	0.0	0.0	0.0	0.000225479143179	0.0	0.000225479143179	0.0	0.0	0.0	0.0	0.0	0.0	+	
2016-09-30	Google	0.0	0.0	0.0	0.00065803904365	0.0	0.000219346347883	0.0	0.0	0.00175477078307	0.0	0.00175477078307	0.0	0.0	0.0	0.0	0.0	0.000438692695767	0.0	0.0	0.00065803904365	0.0	0.0	0.0	0.0	0.0	0.0	0.000438692695767	0.0	0.0	0.0	0.00065803904365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000438692695767	0.0	0.0	0.000219346347883	0.0	0.0	0.000438692695767	-	
2016-10-01	Google	0.000213310580205	0.000213310580205	0.00042662116041	0.00213310580205	0.0	0.0	0.0	0.0	0.00127986348123	0.0	0.000639931740614	0.0	0.0	0.0	0.0	0.0	0.000639931740614	0.0	0.0	0.00149317406143	0.000213310580205	0.000213310580205	0.0	0.0	0.0	0.0	0.00042662116041	0.0	0.0	0.0	0.00149317406143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000213310580205	0.0	0.0	0.0	0.00042662116041	-	
2016-10-02	Google	0.000494559841741	0.0	0.0	0.000824266402901	0.0	0.00016485328058	0.0	0.0	0.000329706561161	0.000494559841741	0.000989119683482	0.0	0.0	0.00016485328058	0.0	0.0	0.00016485328058	0.0	0.0	0.000824266402901	0.0	0.0	0.0	0.0	0.0	0.0	0.00131882624464	0.0	0.0	0.0	0.00016485328058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016485328058	0.00016485328058	0.000329706561161	0.0	0.0	0.0	0.0	-	
2016-10-03	Google	0.000302160447197	0.000453240670796	0.0	0.00120864178879	0.0	0.000453240670796	0.0	0.000302160447197	0.000453240670796	0.000906481341592	0.00181296268318	0.0	0.0	0.0	0.0	0.0	0.000151080223599	0.0	0.0	0.00211512313038	0.0	0.0	0.000151080223599	0.0	0.0	0.0	0.000151080223599	0.0	0.0	0.0	0.000302160447197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000302160447197	0.000151080223599	0.0	0.0	0.0	0.0	0.0	-	
2016-10-04	Google	0.000570776255708	0.000190258751903	0.0	0.000951293759513	0.0	0.000190258751903	0.000190258751903	0.0	0.000951293759513	0.000380517503805	0.00171232876712	0.0	0.0	0.0	0.0	0.0	0.000380517503805	0.0	0.0	0.00171232876712	0.0	0.0	0.0	0.0	0.0	0.0	0.000570776255708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-	
2016-10-07	Google	0.000201045436269	0.0	0.0	0.000603136308806	0.0	0.000201045436269	0.0	0.0	0.000201045436269	0.000402090872537	0.00100522718134	0.000201045436269	0.000402090872537	0.0	0.0	0.0	0.000201045436269	0.0	0.0	0.000804181745074	0.0	0.0	0.0	0.0	0.0	0.0	0.000402090872537	0.000201045436269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201045436269	0.000201045436269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	+	
2016-10-08	Google	0.000199242877067	0.0	0.0	0.000796971508269	0.0	0.000199242877067	0.0	0.000199242877067	0.000796971508269	0.000199242877067	0.0011954572624	0.0	0.0	0.0	0.0	0.0	0.000199242877067	0.0	0.0	0.000199242877067	0.0	0.0	0.0	0.0	0.0	0.000199242877067	0.00139470013947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000199242877067	0.0	0.0	0.000199242877067	0.0	0.0	0.0	0.0	0.0	0.0	-	
2016-10-09	Google	0.0	0.0	0.0	0.00173988690735	0.0	0.0	0.0	0.000217485863419	0.0	0.000869943453676	0.000217485863419	0.000217485863419	0.0	0.0	0.000217485863419	0.0	0.000434971726838	0.0	0.0	0.000652457590257	0.0	0.000217485863419	0.0	0.0	0.0	0.0	0.000217485863419	0.000652457590257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000652457590257	0.0	0.0	0.0	0.0	0.000217485863419	0.0	-	
2016-10-10	Google	0.000166085367879	0.0	0.000166085367879	0.00215910978243	0.0	0.0	0.0	0.000332170735758	0.000332170735758	0.000166085367879	0.00199302441455	0.000166085367879	0.0	0.0	0.0	0.0	0.000664341471516	0.0	0.0	0.00149476831091	0.0	0.000166085367879	0.0	0.0	0.0	0.0	0.000166085367879	0.000166085367879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000332170735758	0.0	0.0	0.0	0.000166085367879	0.0	0.000166085367879	-	
2016-10-11	Google	0.00080971659919	0.0	0.000202429149798	0.00182186234818	0.0	0.0	0.0	0.0	0.00080971659919	0.000607287449393	0.00121457489879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000607287449393	0.0	0.0	0.0	0.0	0.0	0.0	0.000607287449393	0.0	0.0	0.0	0.000404858299595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00080971659919	0.0	0.000202429149798	0.0	0.0	0.0	0.000202429149798	-	
2016-10-14	Google	0.00018315018315	0.0	0.00018315018315	0.0010989010989	0.0	0.000549450549451	0.00018315018315	0.000549450549451	0.00018315018315	0.00018315018315	0.0010989010989	0.0	0.0	0.00018315018315	0.00018315018315	0.00018315018315	0.0	0.0	0.0	0.000549450549451	0.0	0.0	0.0	0.0	0.0	0.00018315018315	0.0	0.0003663003663	0.0	0.0	0.00018315018315	0.0	0.00018315018315	0.0	0.00018315018315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	+	
2016-10-15	Google	0.000179500987255	0.0	0.000179500987255	0.000897504936277	0.000179500987255	0.000359001974511	0.0	0.000538502961766	0.000179500987255	0.000359001974511	0.000538502961766	0.000179500987255	0.000179500987255	0.000179500987255	0.000179500987255	0.000179500987255	0.0	0.000179500987255	0.0	0.0	0.000179500987255	0.0	0.0	0.0	0.0	0.000359001974511	0.000359001974511	0.000179500987255	0.0	0.0	0.000179500987255	0.0	0.000179500987255	0.0	0.000179500987255	0.000179500987255	0.0	0.0	0.0	0.0	0.0	0.0	0.000179500987255	0.000179500987255	0.0	+	
2016-10-16	Google	0.000175192711983	0.0	0.00052557813595	0.00157673440785	0.000350385423966	0.000175192711983	0.0	0.00052557813595	0.000350385423966	0.0	0.00052557813595	0.000175192711983	0.0	0.0	0.0	0.0	0.000175192711983	0.000350385423966	0.0	0.00052557813595	0.0	0.0	0.0	0.000175192711983	0.0	0.0	0.000350385423966	0.000175192711983	0.0	0.0	0.0	0.0	0.0	0.000175192711983	0.0	0.000350385423966	0.0	0.0	0.0	0.0	0.0	0.0	0.000175192711983	0.0	0.0	+	
2016-10-17	Google	0.0012137559002	0.0	0.000404585300067	0.000809170600135	0.000134861766689	0.0	0.0	0.000134861766689	0.000134861766689	0.000269723533378	0.000134861766689	0.0	0.0	0.0	0.0	0.0	0.000269723533378	0.0	0.0	0.000674308833446	0.0	0.0	0.0	0.0	0.0	0.0	0.000809170600135	0.0	0.0	0.000134861766689	0.000134861766689	0.0	0.0	0.0	0.000134861766689	0.000134861766689	0.0	0.0	0.000539447066757	0.0	0.0	0.0	0.0	0.0	0.0	-	
2016-10-18	Google	0.00046232085067	0.0	0.000154106950223	0.000616427800894	0.000154106950223	0.000308213900447	0.000154106950223	0.000770534751117	0.000308213900447	0.000770534751117	0.000924641701341	0.0	0.0	0.000308213900447	0.0	0.0	0.0	0.000154106950223	0.0	0.000308213900447	0.0	0.0	0.0	0.0	0.0	0.0	0.00046232085067	0.000154106950223	0.0	0.0	0.000154106950223	0.0	0.0	0.0	0.0	0.0	0.0	0.000770534751117	0.000154106950223	0.0	0.0	0.0	0.0	0.0	0.0	+	
2016-10-21	Google	0.000868658790827	0.0	0.0	0.000521195274496	0.0	0.000347463516331	0.0	0.000173731758165	0.000173731758165	0.0	0.00138985406532	0.0	0.000173731758165	0.0	0.0	0.0	0.000173731758165	0.0	0.0	0.00156358582349	0.000173731758165	0.0	0.000347463516331	0.000347463516331	0.000173731758165	0.0	0.000347463516331	0.000347463516331	0.0	0.0	0.000347463516331	0.0	0.0	0.0	0.0	0.000347463516331	0.0	0.0	0.000173731758165	0.0	0.0	0.0	0.0	0.0	0.0	+	
2016-10-22	Google	0.000657138163299	0.0	0.0	0.000492853622474	0.0	0.000164284540825	0.0	0.0	0.000164284540825	0.000164284540825	0.000985707244948	0.0	0.000164284540825	0.0	0.0	0.0	0.0	0.0	0.0	0.000821422704124	0.000164284540825	0.0	0.000328569081649	0.000164284540825	0.0	0.0	0.000328569081649	0.000164284540825	0.0	0.0	0.000657138163299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000328569081649	0.0	0.000164284540825	0.0	0.0	0.0	0.0	-	
2016-10-23	Google	0.000157356412274	0.0	0.000314712824548	0.000944138473643	0.0	0.0	0.0	0.000472069236821	0.000472069236821	0.000314712824548	0.000629425649095	0.0	0.000157356412274	0.000314712824548	0.0	0.0	0.0	0.0	0.0	0.00157356412274	0.0	0.0	0.0	0.0	0.0	0.0	0.00110149488592	0.000157356412274	0.0	0.0	0.000629425649095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000157356412274	0.0	0.000157356412274	0.0	0.0	0.000157356412274	0.0	-	
2016-10-24	Google	0.0	0.0	0.000192938452634	0.00154350762107	0.0	0.0	0.0	0.000192938452634	0.000578815357901	0.000964692263168	0.0011576307158	0.0	0.0	0.0	0.0	0.0	0.000192938452634	0.0	0.0	0.000578815357901	0.0	0.000385876905267	0.0	0.000192938452634	0.0	0.0	0.000771753810534	0.0	0.0	0.0	0.0017364460737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000192938452634	0.000192938452634	0.0	0.0	0.0	0.0	0.0	-	
2016-10-25	Google	0.0	0.0	0.000183992640294	0.00239190432383	0.0	0.0	0.0	0.0	0.000183992640294	0.000551977920883	0.000735970561178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00110395584177	0.0	0.000183992640294	0.000183992640294	0.0	0.0	0.0	0.000367985280589	0.000367985280589	0.0	0.000183992640294	0.00147194112236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128794848206	0.000183992640294	0.000183992640294	0.0	0.0	0.0	0.0	-	
2016-10-28	Google	0.000334001336005	0.0	0.0	0.00133600534402	0.0	0.0	0.0	0.0	0.000167000668003	0.000501002004008	0.00100200400802	0.0	0.000167000668003	0.0	0.0	0.0	0.000668002672011	0.0	0.0	0.000668002672011	0.0	0.0	0.0	0.0	0.0	0.0	0.000668002672011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000501002004008	0.000167000668003	0.000167000668003	0.000334001336005	0.0	0.0	0.000167000668003	-	
2016-10-29	Google	0.000343760742523	0.000171880371262	0.000171880371262	0.000687521485046	0.0	0.000171880371262	0.0	0.000171880371262	0.000343760742523	0.000515641113785	0.0022344448264	0.0	0.000171880371262	0.0	0.0	0.0	0.000515641113785	0.0	0.0	0.00120316259883	0.0	0.000171880371262	0.0	0.0	0.0	0.0	0.00120316259883	0.0	0.0	0.0	0.000687521485046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000687521485046	0.000171880371262	0.00120316259883	0.000343760742523	0.0	0.0	0.000171880371262	-	
2016-10-30	Google	0.000620604054613	0.0	0.000206868018204	0.000827472072818	0.0	0.0	0.0	0.000206868018204	0.000413736036409	0.000206868018204	0.000620604054613	0.0	0.000206868018204	0.0	0.0	0.0	0.0	0.0	0.0	0.000413736036409	0.0	0.000206868018204	0.0	0.0	0.0	0.0	0.000206868018204	0.0	0.0	0.0	0.000620604054613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186181216384	0.000206868018204	0.000206868018204	0.0	0.0	0.0	0.0	-	
2016-10-31	Google	0.000373831775701	0.0	0.0	0.000747663551402	0.0	0.0	0.0	0.00018691588785	0.00018691588785	0.0	0.00130841121495	0.0	0.0	0.0	0.0	0.0	0.00018691588785	0.0	0.0	0.00018691588785	0.0	0.0	0.0	0.0	0.0	0.0	0.000560747663551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018691588785	0.000560747663551	0.0	0.0	0.00018691588785	0.0	0.0	0.0	-	
